semantic_name,aliases,category,calibration_scope,transferability,present_in_profiles,DJI Air 3 | value,DJI Air 3 | default,DJI Air 3 | min,DJI Air 3 | max,DJI Air 3S | value,DJI Air 3S | default,DJI Air 3S | min,DJI Air 3S | max,DJI Mini 4 Pro | value,DJI Mini 4 Pro | default,DJI Mini 4 Pro | min,DJI Mini 4 Pro | max,DJI Neo | value,DJI Neo | default,DJI Neo | min,DJI Neo | max,DJI Neo 2 | value,DJI Neo 2 | default,DJI Neo 2 | min,DJI Neo 2 | max,DJI Flip | value,DJI Flip | default,DJI Flip | min,DJI Flip | max,DJI Avata 360 | value,DJI Avata 360 | default,DJI Avata 360 | min,DJI Avata 360 | max,DJI Lito X1 | value,DJI Lito X1 | default,DJI Lito X1 | min,DJI Lito X1 | max
av_fdbk_lpf_fnx,av_fdbk_lpf_fnx,"Stabilization, gains & filters",,,8,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000
av_fdbk_lpf_fny,av_fdbk_lpf_fny,"Stabilization, gains & filters",,,8,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000
av_fdbk_lpf_fnz,av_fdbk_lpf_fnz,"Stabilization, gains & filters",,,8,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000
av_ffwd_dot2_fnx,av_ffwd_dot2_fnx,"Stabilization, gains & filters",,,3,20,20,0,1000,20,20,0,1000,,,,,,,,,,,,,,,,,,,,,20,20,0,1000
av_ffwd_dot2_fny,av_ffwd_dot2_fny,"Stabilization, gains & filters",,,3,20,20,0,1000,20,20,0,1000,,,,,,,,,,,,,,,,,,,,,20,20,0,1000
av_ffwd_dot2_fnz,av_ffwd_dot2_fnz,"Stabilization, gains & filters",,,3,20,20,0,1000,20,20,0,1000,,,,,,,,,,,,,,,,,,,,,20,20,0,1000
av_ffwd_dot2_gnx,av_ffwd_dot2_gnx,"Stabilization, gains & filters",,,3,0.0036,0.0036,0,1000,0.0036,0.0036,0,1000,,,,,,,,,,,,,,,,,,,,,0.0036,0.0036,0,1000
av_ffwd_dot2_gny,av_ffwd_dot2_gny,"Stabilization, gains & filters",,,3,0.0041,0.0041,0,1000,0.0041,0.0041,0,1000,,,,,,,,,,,,,,,,,,,,,0.0041,0.0041,0,1000
av_ffwd_dot2_gnz,av_ffwd_dot2_gnz,"Stabilization, gains & filters",,,3,0.0001205,0.0001205,0,1000,0.0001205,0.0001205,0,1000,,,,,,,,,,,,,,,,,,,,,0.0001205,0.0001205,0,1000
av_ffwd_dot_fnx,av_ffwd_dot_fnx,"Stabilization, gains & filters",,,3,20,20,0,1000,20,20,0,1000,,,,,,,,,,,,,,,,,,,,,20,20,0,1000
av_ffwd_dot_fny,av_ffwd_dot_fny,"Stabilization, gains & filters",,,3,20,20,0,1000,20,20,0,1000,,,,,,,,,,,,,,,,,,,,,20,20,0,1000
av_ffwd_dot_fnz,av_ffwd_dot_fnz,"Stabilization, gains & filters",,,3,20,20,0,1000,20,20,0,1000,,,,,,,,,,,,,,,,,,,,,20,20,0,1000
av_ffwd_dot_gnx,av_ffwd_dot_gnx,"Stabilization, gains & filters",,,3,0.169,0.169,0,1000,0.169,0.169,0,1000,,,,,,,,,,,,,,,,,,,,,0.169,0.169,0,1000
av_ffwd_dot_gny,av_ffwd_dot_gny,"Stabilization, gains & filters",,,3,0.2294,0.2294,0,1000,0.2294,0.2294,0,1000,,,,,,,,,,,,,,,,,,,,,0.2294,0.2294,0,1000
av_ffwd_dot_gnz,av_ffwd_dot_gnz,"Stabilization, gains & filters",,,3,0.029,0.029,0,1000,0.029,0.029,0,1000,,,,,,,,,,,,,,,,,,,,,0.029,0.029,0,1000
av_ffwd_fpx,av_ffwd_fpx,"Stabilization, gains & filters",,,3,20,20,0,1000,20,20,0,1000,,,,,,,,,,,,,,,,,,,,,20,20,0,1000
av_ffwd_fpy,av_ffwd_fpy,"Stabilization, gains & filters",,,3,20,20,0,1000,20,20,0,1000,,,,,,,,,,,,,,,,,,,,,20,20,0,1000
av_ffwd_fpz,av_ffwd_fpz,"Stabilization, gains & filters",,,3,20,20,0,1000,20,20,0,1000,,,,,,,,,,,,,,,,,,,,,20,20,0,1000
av_ffwd_fzx,av_ffwd_fzx,"Stabilization, gains & filters",,,3,80,80,0,1000,80,80,0,1000,,,,,,,,,,,,,,,,,,,,,80,80,0,1000
av_ffwd_fzy,av_ffwd_fzy,"Stabilization, gains & filters",,,3,80,80,0,1000,80,80,0,1000,,,,,,,,,,,,,,,,,,,,,80,80,0,1000
av_ffwd_fzz,av_ffwd_fzz,"Stabilization, gains & filters",,,3,80,80,0,1000,80,80,0,1000,,,,,,,,,,,,,,,,,,,,,80,80,0,1000
av_ffwd_gn_adj_tiltx,av_ffwd_gn_adj_tiltx,"Stabilization, gains & filters",,,3,0,0,0,1000,0,0,0,1000,,,,,,,,,,,,,,,,,,,,,0,0,0,1000
av_ffwd_gn_adj_tilty,av_ffwd_gn_adj_tilty,"Stabilization, gains & filters",,,3,0,0,0,1000,0,0,0,1000,,,,,,,,,,,,,,,,,,,,,0,0,0,1000
av_ffwd_gn_adj_tors,av_ffwd_gn_adj_tors,"Stabilization, gains & filters",,,3,0,0,0,1000,0,0,0,1000,,,,,,,,,,,,,,,,,,,,,0,0,0,1000
av_ffwd_gnx,av_ffwd_gnx,"Stabilization, gains & filters",,,3,0,0,0,1000,0,0,0,1000,,,,,,,,,,,,,,,,,,,,,0,0,0,1000
av_ffwd_gny,av_ffwd_gny,"Stabilization, gains & filters",,,3,0,0,0,1000,0,0,0,1000,,,,,,,,,,,,,,,,,,,,,0,0,0,1000
av_ffwd_gnz,av_ffwd_gnz,"Stabilization, gains & filters",,,3,1.0911,1.0911,0,1000,1.0911,1.0911,0,1000,,,,,,,,,,,,,,,,,,,,,1.0911,1.0911,0,1000
av_notch_x1_bw,av_notch_x1_bw,"Stabilization, gains & filters",,,8,0.05,0.05,0,1000,0.05,0.05,0,1000,0.008,0.008,0,1000,0.0035,0.0035,0,1000,0.0035,0.0035,0,1000,0.02,0.02,0,1000,0.003,0.003,0,1000,0.008,0.008,0,1000
av_notch_x1_dyn_enable,av_notch_x1_dyn_enable,"Stabilization, gains & filters",,,6,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,2,1,1,0,1,,,,,,,,
av_notch_x1_dyn_fn_start,av_notch_x1_dyn_fn_start,"Stabilization, gains & filters",,,8,38,38,0,1000,38,38,0,1000,40,40,0,1000,120,120,0,1000,120,120,0,1000,110,110,0,1000,80,80,0,1000,45,45,0,1000
av_notch_x1_dyn_fn_stop,av_notch_x1_dyn_fn_stop,"Stabilization, gains & filters",,,8,55,55,0,1000,55,55,0,1000,60,60,0,1000,164,164,0,1000,180,180,0,1000,130,130,0,1000,110,110,0,1000,70,70,0,1000
av_notch_x1_dyn_mag_threshold,av_notch_x1_dyn_mag_threshold,"Stabilization, gains & filters",,,8,0.01,0.01,0,10,0.015,0.015,0,10,0.0001,0.0001,0,10,0.008,0.008,0,10,0.008,0.008,0,10,0.00012,0.00012,0,10,0.003,0.003,0,10,0.004,0.004,0,10
av_notch_x1_dyn_type,av_notch_x1_dyn_type,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,0,2
av_notch_x1_fn,av_notch_x1_fn,"Stabilization, gains & filters",,,8,43,43,0,1000,43,43,0,1000,33.5,33.5,0,1000,140,140,0,1000,140,140,0,1000,120,120,0,1000,105,105,0,1000,65,65,0,1000
av_notch_x1_gn,av_notch_x1_gn,"Stabilization, gains & filters",,,8,0.2,0.2,0,1000,0.2,0.2,0,1000,1,1,0,1000,0.01,0.01,0,1000,0.01,0.01,0,1000,0.18,0.18,0,1000,0.05,0.05,0,1000,0.06,0.06,0,1000
av_notch_x2_bw,av_notch_x2_bw,"Stabilization, gains & filters",,,8,0.02,0.02,0,1000,0.02,0.02,0,1000,0.01,0.01,0,1000,0.003,0.003,0,1000,0.003,0.003,0,1000,0.01,0.01,0,1000,0.009,0.009,0,1000,0.01,0.01,0,1000
av_notch_x2_dyn_enable,av_notch_x2_dyn_enable,"Stabilization, gains & filters",,,6,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,2,1,1,0,1,,,,,,,,
av_notch_x2_dyn_fn_start,av_notch_x2_dyn_fn_start,"Stabilization, gains & filters",,,8,40,40,0,1000,55,55,0,1000,27,27,0,1000,210,210,0,1000,185,185,0,1000,27,27,0,1000,120,120,0,1000,30,30,0,1000
av_notch_x2_dyn_fn_stop,av_notch_x2_dyn_fn_stop,"Stabilization, gains & filters",,,8,67,67,0,1000,67,67,0,1000,38,38,0,1000,290,290,0,1000,260,260,0,1000,38,38,0,1000,140,140,0,1000,45,45,0,1000
av_notch_x2_dyn_mag_threshold,av_notch_x2_dyn_mag_threshold,"Stabilization, gains & filters",,,8,0.002,0.002,0,10,0.004,0.004,0,10,0.001,0.001,0,10,0.015,0.015,0,10,0.015,0.015,0,10,0.001,0.001,0,10,0.02,0.02,0,10,0.001,0.001,0,10
av_notch_x2_dyn_type,av_notch_x2_dyn_type,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,0,2
av_notch_x2_fn,av_notch_x2_fn,"Stabilization, gains & filters",,,8,64,64,0,1000,64,64,0,1000,33.5,33.5,0,1000,250,250,0,1000,200,200,0,1000,33.5,33.5,0,1000,125,125,0,1000,35,35,0,1000
av_notch_x2_gn,av_notch_x2_gn,"Stabilization, gains & filters",,,8,0.2,0.2,0,1000,0.1,0.1,0,1000,1,1,0,1000,0.01,0.01,0,1000,0.007,0.007,0,1000,1,1,0,1000,0.016,0.016,0,1000,0.5,0.5,0,1000
av_notch_x3_bw,av_notch_x3_bw,"Stabilization, gains & filters",,,8,0.01,0.01,0,1000,0.1,0.1,0,1000,0.01,0.01,0,1000,0.002,0.002,0,1000,0.002,0.002,0,1000,0.01,0.01,0,1000,0.003,0.003,0,1000,0.008,0.008,0,1000
av_notch_x3_dyn_enable,av_notch_x3_dyn_enable,"Stabilization, gains & filters",,,6,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,2,0,0,0,1,,,,,,,,
av_notch_x3_dyn_fn_start,av_notch_x3_dyn_fn_start,"Stabilization, gains & filters",,,8,30,30,0,1000,30,30,0,1000,30,30,0,1000,100,100,0,1000,90,90,0,1000,30,30,0,1000,155,155,0,1000,70,70,0,1000
av_notch_x3_dyn_fn_stop,av_notch_x3_dyn_fn_stop,"Stabilization, gains & filters",,,8,40,40,0,1000,40,40,0,1000,40,40,0,1000,120,120,0,1000,120,120,0,1000,40,40,0,1000,170,170,0,1000,100,100,0,1000
av_notch_x3_dyn_mag_threshold,av_notch_x3_dyn_mag_threshold,"Stabilization, gains & filters",,,8,0.001,0.001,0,10,0.001,0.001,0,10,0.001,0.001,0,10,0.006,0.006,0,10,0.006,0.006,0,10,0.001,0.001,0,10,0.02,0.02,0,10,0.001,0.001,0,10
av_notch_x3_dyn_type,av_notch_x3_dyn_type,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,0,2
av_notch_x3_fn,av_notch_x3_fn,"Stabilization, gains & filters",,,8,180,180,0,1000,150,150,0,1000,180,180,0,1000,110,110,0,1000,100,100,0,1000,180,180,0,1000,162,162,0,1000,80,80,0,1000
av_notch_x3_gn,av_notch_x3_gn,"Stabilization, gains & filters",,,8,1,1,0,1000,0.3,0.3,0,1000,1,1,0,1000,0.02,0.02,0,1000,0.02,0.02,0,1000,1,1,0,1000,0.06,0.06,0,1000,0.06,0.06,0,1000
av_notch_x4_bw,av_notch_x4_bw,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,0.02,0.02,0,1000,,,,,0.003,0.003,0,1000,,,,
av_notch_x4_dyn_enable,av_notch_x4_dyn_enable,"Stabilization, gains & filters",,,1,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,
av_notch_x4_dyn_fn_start,av_notch_x4_dyn_fn_start,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,40,40,0,1000,,,,,190,190,0,1000,,,,
av_notch_x4_dyn_fn_stop,av_notch_x4_dyn_fn_stop,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,50,50,0,1000,,,,,210,210,0,1000,,,,
av_notch_x4_dyn_mag_threshold,av_notch_x4_dyn_mag_threshold,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,0.005,0.005,0,10,,,,,0.02,0.02,0,10,,,,
av_notch_x4_dyn_type,av_notch_x4_dyn_type,"Stabilization, gains & filters",,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,,,
av_notch_x4_fn,av_notch_x4_fn,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,45,45,0,1000,,,,,200,200,0,1000,,,,
av_notch_x4_gn,av_notch_x4_gn,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,1,1,0,1000,,,,,0.06,0.06,0,1000,,,,
av_notch_y1_bw,av_notch_y1_bw,"Stabilization, gains & filters",,,8,0.02,0.02,0,1000,0.04,0.04,0,1000,0.002,0.002,0,1000,0.0035,0.0035,0,1000,0.0035,0.0035,0,1000,0.02,0.02,0,1000,0.003,0.003,0,1000,0.01,0.01,0,1000
av_notch_y1_dyn_enable,av_notch_y1_dyn_enable,"Stabilization, gains & filters",,,6,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,2,1,1,0,1,,,,,,,,
av_notch_y1_dyn_fn_start,av_notch_y1_dyn_fn_start,"Stabilization, gains & filters",,,8,18,18,0,1000,21,21,0,1000,45,45,0,1000,120,120,0,1000,150,150,0,1000,81,81,0,1000,80,80,0,1000,30,30,0,1000
av_notch_y1_dyn_fn_stop,av_notch_y1_dyn_fn_stop,"Stabilization, gains & filters",,,8,23,23,0,1000,30,30,0,1000,69.5,69.5,0,1000,164,164,0,1000,228,228,0,1000,104,104,0,1000,110,110,0,1000,45,45,0,1000
av_notch_y1_dyn_mag_threshold,av_notch_y1_dyn_mag_threshold,"Stabilization, gains & filters",,,8,0.002,0.002,0,10,0.02,0.02,0,10,0.02,0.02,0,10,0.01,0.01,0,10,0.03,0.03,0,10,0.00012,0.00012,0,10,0.015,0.015,0,10,0.001,0.001,0,10
av_notch_y1_dyn_type,av_notch_y1_dyn_type,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,0,2
av_notch_y1_fn,av_notch_y1_fn,"Stabilization, gains & filters",,,8,22,22,0,1000,25,25,0,1000,57,57,0,1000,140,140,0,1000,170,170,0,1000,92,92,0,1000,116,116,0,1000,35,35,0,1000
av_notch_y1_gn,av_notch_y1_gn,"Stabilization, gains & filters",,,8,0.5,0.5,0,1000,0.35,0.35,0,1000,0.01,0.01,0,1000,0.01,0.01,0,1000,0.01,0.01,0,1000,0.1,0.1,0,1000,0.005,0.005,0,1000,0.2,0.2,0,1000
av_notch_y2_bw,av_notch_y2_bw,"Stabilization, gains & filters",,,8,0.15,0.15,0,1000,0.07,0.07,0,1000,0.002,0.002,0,1000,0.003,0.003,0,1000,0.003,0.003,0,1000,0.002,0.002,0,1000,0.004,0.004,0,1000,0.01,0.01,0,1000
av_notch_y2_dyn_enable,av_notch_y2_dyn_enable,"Stabilization, gains & filters",,,6,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,2,1,1,0,1,,,,,,,,
av_notch_y2_dyn_fn_start,av_notch_y2_dyn_fn_start,"Stabilization, gains & filters",,,8,38,38,0,1000,37,37,0,1000,70,70,0,1000,220,220,0,1000,230,230,0,1000,70,70,0,1000,120,120,0,1000,45,45,0,1000
av_notch_y2_dyn_fn_stop,av_notch_y2_dyn_fn_stop,"Stabilization, gains & filters",,,8,55,55,0,1000,55,55,0,1000,80,80,0,1000,300,300,0,1000,260,260,0,1000,80,80,0,1000,150,150,0,1000,74,74,0,1000
av_notch_y2_dyn_mag_threshold,av_notch_y2_dyn_mag_threshold,"Stabilization, gains & filters",,,8,0.01,0.01,0,10,0.01,0.01,0,10,0.02,0.02,0,10,0.015,0.015,0,10,0.015,0.015,0,10,0.02,0.02,0,10,0.02,0.02,0,10,0.004,0.004,0,10
av_notch_y2_dyn_type,av_notch_y2_dyn_type,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,0,2
av_notch_y2_fn,av_notch_y2_fn,"Stabilization, gains & filters",,,8,43,43,0,1000,43,43,0,1000,73,73,0,1000,260,260,0,1000,240,240,0,1000,73,73,0,1000,130,130,0,1000,66,66,0,1000
av_notch_y2_gn,av_notch_y2_gn,"Stabilization, gains & filters",,,8,0.3,0.3,0,1000,0.15,0.15,0,1000,0.05,0.05,0,1000,0.01,0.01,0,1000,0.007,0.007,0,1000,1,1,0,1000,0.1,0.1,0,1000,0.05,0.05,0,1000
av_notch_y3_bw,av_notch_y3_bw,"Stabilization, gains & filters",,,8,0.02,0.02,0,1000,0.02,0.02,0,1000,0.005,0.005,0,1000,0.002,0.002,0,1000,0.002,0.002,0,1000,0.005,0.005,0,1000,0.003,0.003,0,1000,0.008,0.008,0,1000
av_notch_y3_dyn_enable,av_notch_y3_dyn_enable,"Stabilization, gains & filters",,,6,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,2,0,0,0,1,,,,,,,,
av_notch_y3_dyn_fn_start,av_notch_y3_dyn_fn_start,"Stabilization, gains & filters",,,8,50,50,0,1000,55,55,0,1000,30,30,0,1000,100,100,0,1000,90,90,0,1000,30,30,0,1000,160,160,0,1000,80,80,0,1000
av_notch_y3_dyn_fn_stop,av_notch_y3_dyn_fn_stop,"Stabilization, gains & filters",,,8,67,67,0,1000,67,67,0,1000,40,40,0,1000,120,120,0,1000,130,130,0,1000,40,40,0,1000,180,180,0,1000,100,100,0,1000
av_notch_y3_dyn_mag_threshold,av_notch_y3_dyn_mag_threshold,"Stabilization, gains & filters",,,8,0.002,0.002,0,10,0.0025,0.0025,0,10,0.001,0.001,0,10,0.006,0.006,0,10,0.006,0.006,0,10,0.001,0.001,0,10,0.02,0.02,0,10,0.001,0.001,0,10
av_notch_y3_dyn_type,av_notch_y3_dyn_type,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,0,2
av_notch_y3_fn,av_notch_y3_fn,"Stabilization, gains & filters",,,8,64,64,0,1000,64,64,0,1000,89,89,0,1000,110,110,0,1000,100,100,0,1000,89,89,0,1000,175,175,0,1000,90,90,0,1000
av_notch_y3_gn,av_notch_y3_gn,"Stabilization, gains & filters",,,8,0.2,0.2,0,1000,0.1,0.1,0,1000,0.05,0.05,0,1000,0.02,0.02,0,1000,0.015,0.015,0,1000,1,1,0,1000,0.01,0.01,0,1000,0.1,0.1,0,1000
av_notch_y4_bw,av_notch_y4_bw,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,0.005,0.005,0,1000,,,,,0.003,0.003,0,1000,,,,
av_notch_y4_dyn_enable,av_notch_y4_dyn_enable,"Stabilization, gains & filters",,,1,,,,,,,,,,,,,,,,,1,1,0,2,,,,,,,,,,,,
av_notch_y4_dyn_fn_start,av_notch_y4_dyn_fn_start,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,50,50,0,1000,,,,,190,190,0,1000,,,,
av_notch_y4_dyn_fn_stop,av_notch_y4_dyn_fn_stop,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,75,75,0,1000,,,,,210,210,0,1000,,,,
av_notch_y4_dyn_mag_threshold,av_notch_y4_dyn_mag_threshold,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,0.0035,0.0035,0,10,,,,,0.02,0.02,0,10,,,,
av_notch_y4_dyn_type,av_notch_y4_dyn_type,"Stabilization, gains & filters",,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,,,
av_notch_y4_fn,av_notch_y4_fn,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,62,62,0,1000,,,,,200,200,0,1000,,,,
av_notch_y4_gn,av_notch_y4_gn,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,0.09,0.09,0,1000,,,,,0.015,0.015,0,1000,,,,
av_notch_z1_bw,av_notch_z1_bw,"Stabilization, gains & filters",,,8,0.01,0.01,0,1000,0.03,0.03,0,1000,0.1,0.1,0,1000,0.05,0.05,0,1000,0.05,0.05,0,1000,0.03,0.03,0,1000,0.02,0.02,0,1000,0.01,0.01,0,1000
av_notch_z1_dyn_enable,av_notch_z1_dyn_enable,"Stabilization, gains & filters",,,6,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,2,1,1,0,1,,,,,,,,
av_notch_z1_dyn_fn_start,av_notch_z1_dyn_fn_start,"Stabilization, gains & filters",,,8,30,30,0,1000,15,15,0,1000,45,45,0,1000,46,46,0,1000,46,46,0,1000,88,88,0,1000,70,70,0,1000,15,15,0,1000
av_notch_z1_dyn_fn_stop,av_notch_z1_dyn_fn_stop,"Stabilization, gains & filters",,,8,42,42,0,1000,21,21,0,1000,63,63,0,1000,66,66,0,1000,66,66,0,1000,96,96,0,1000,100,100,0,1000,20,20,0,1000
av_notch_z1_dyn_mag_threshold,av_notch_z1_dyn_mag_threshold,"Stabilization, gains & filters",,,8,0.0015,0.0015,0,10,0.002,0.002,0,10,0.0001,0.0001,0,10,0.0015,0.0015,0,10,0.0015,0.0015,0,10,0.0001,0.0001,0,10,0.0015,0.0015,0,10,0.003,0.003,0,10
av_notch_z1_dyn_type,av_notch_z1_dyn_type,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,0,2
av_notch_z1_fn,av_notch_z1_fn,"Stabilization, gains & filters",,,8,32,32,0,1000,17,17,0,1000,55,55,0,1000,56,56,0,1000,56,56,0,1000,92,92,0,1000,115,115,0,1000,18,18,0,1000
av_notch_z1_gn,av_notch_z1_gn,"Stabilization, gains & filters",,,8,0.3,0.3,0,1000,0.3,0.3,0,1000,0.2,0.2,0,1000,0.3,0.3,0,1000,0.3,0.3,0,1000,0.2,0.2,0,1000,0.2,0.2,0,1000,0.12,0.12,0,1000
av_notch_z2_bw,av_notch_z2_bw,"Stabilization, gains & filters",,,7,,,,,0.02,0.02,0,1000,0.01,0.01,0,1000,0.01,0.01,0,1000,0.002,0.002,0,1000,0.01,0.01,0,1000,0.01,0.01,0,1000,0.01,0.01,0,1000
av_notch_z2_dyn_enable,av_notch_z2_dyn_enable,"Stabilization, gains & filters",,,5,,,,,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,2,1,1,0,1,,,,,,,,
av_notch_z2_dyn_fn_start,av_notch_z2_dyn_fn_start,"Stabilization, gains & filters",,,7,,,,,30,30,0,1000,30,30,0,1000,100,100,0,1000,90,90,0,1000,30,30,0,1000,100,100,0,1000,22,22,0,1000
av_notch_z2_dyn_fn_stop,av_notch_z2_dyn_fn_stop,"Stabilization, gains & filters",,,7,,,,,40,40,0,1000,38,38,0,1000,270,270,0,1000,130,130,0,1000,38,38,0,1000,270,270,0,1000,37,37,0,1000
av_notch_z2_dyn_mag_threshold,av_notch_z2_dyn_mag_threshold,"Stabilization, gains & filters",,,7,,,,,0.002,0.002,0,10,0.001,0.001,0,10,0.02,0.02,0,10,0.02,0.02,0,10,0.001,0.001,0,10,0.02,0.02,0,10,0.001,0.001,0,10
av_notch_z2_dyn_type,av_notch_z2_dyn_type,"Stabilization, gains & filters",,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,0,2
av_notch_z2_fn,av_notch_z2_fn,"Stabilization, gains & filters",,,7,,,,,33,33,0,1000,34.2,34.2,0,1000,183,183,0,1000,110,110,0,1000,34.2,34.2,0,1000,183,183,0,1000,34,34,0,1000
av_notch_z2_gn,av_notch_z2_gn,"Stabilization, gains & filters",,,7,,,,,0.2,0.2,0,1000,1,1,0,1000,1,1,0,1000,0.04,0.04,0,1000,1,1,0,1000,1,1,0,1000,0.12,0.12,0,1000
av_sdft_start_f,av_sdft_start_f,"Stabilization, gains & filters",,,8,18,18,0.1,1000,16,16,0.1,1000,20,20,0.1,1000,45,45,0.1,1000,45,45,0.1,1000,20,20,0.1,1000,70,70,0.1,1000,17,17,0.1,1000
av_sdft_stop_f,av_sdft_stop_f,"Stabilization, gains & filters",,,8,67,67,0.1,1000,72,72,0.1,1000,80,80,0.1,1000,400,400,0.1,1000,400,400,0.1,1000,130.5,130.5,0.1,1000,400,400,0.1,1000,100,100,0.1,1000
avoid_atti_range,avoid_atti_range,"Obstacle sensing, vision & terrain",,,8,20,20,10,60,20,20,10,60,20,20,10,60,20,20,10,60,20,20,10,60,20,20,10,60,20,20,10,60,20,20,10,60
baro_fdi_open_abrupt,baro_fdi_open_abrupt,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
baro_fdi_open_disagree,baro_fdi_open_disagree,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
baro_fdi_open_disconnect,baro_fdi_open_disconnect,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
baro_fdi_open_invalid_float,baro_fdi_open_invalid_float,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
baro_fdi_open_noise,baro_fdi_open_noise,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
baro_fdi_open_range,baro_fdi_open_range,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
baro_fdi_open_stuck,baro_fdi_open_stuck,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
baro_fdi_open_temp_high,baro_fdi_open_temp_high,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
baro_fdi_open_temp_low,baro_fdi_open_temp_low,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
baro_fdi_open_temp_warnning,baro_fdi_open_temp_warnning,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
baro_fdi_open_temper,baro_fdi_open_temper,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
baro_fdi_open_walk,baro_fdi_open_walk,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
